ObjectNumber,ImageHighRes,ImageLowRes,ImageThumb,Title,Description,CollectionType,Subject,WorkMaker,WorkMedium,WorkDateEarliest,WorkDateLatest,ProductionPlace,OnPOD,PrimaryOrSecondaryImage
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-21.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-21.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-210.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-210.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-211.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-211.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-212.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-212.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-213.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-213.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-214.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-214.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-215.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-215.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-216.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-216.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-217.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-217.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-218.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-218.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-219.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-219.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-22.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-22.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-220.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-220.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-221.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-221.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-222.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-222.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-223.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-223.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-224.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-224.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-225.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-225.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-226.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-226.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-227.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-227.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-228.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-228.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-229.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-229.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-23.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-23.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-230.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-230.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-231.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-231.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-232.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-232.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-233.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-233.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-234.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-234.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-235.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-235.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-236.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-236.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-237.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-237.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-238.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-238.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-239.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-239.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
1921P5,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1921P5-24.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1921P5-24.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/,A Selection from the Collection of Drawings by the Old Masters formed by Charles Fairfax Murray,"Folio Of Reproductions. A Bound Leather Volume With 292 Reproductions Of Old Master Drawings, Privately Printed, Inscribed On Binding 'Murray Collection Of Drawings'. The plates in this privately printed volume were executed by M.M. Braun, Clement & Cie, Paris and Domach. The volume has a short introduction by Charles Fairfax Murray, and is inscribed with a dedication to Birmingham Museum & Art Gallery.",Fine Art Prints and Drawings,"Prints (Visual Works), Books",Charles Fairfax Murray (Editor),"Printed Volume, Leather Bound",1920,1920,,,Secondary
